,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,SEMANA,Fecha
0,AMAZONAS,BAGUA,ARAMANGO,010202,2020-22,1
1,AMAZONAS,BAGUA,ARAMANGO,010202,2020-25,1
2,AMAZONAS,BAGUA,ARAMANGO,010202,2020-26,1
3,AMAZONAS,BAGUA,ARAMANGO,010202,2020-27,2
4,AMAZONAS,BAGUA,ARAMANGO,010202,2020-29,1
5,AMAZONAS,BAGUA,ARAMANGO,010202,2020-36,1
6,AMAZONAS,BAGUA,ARAMANGO,010202,2021-07,2
7,AMAZONAS,BAGUA,ARAMANGO,010202,2021-08,1
8,AMAZONAS,BAGUA,BAGUA,010201,2020-18,3
9,AMAZONAS,BAGUA,BAGUA,010201,2020-19,2
10,AMAZONAS,BAGUA,BAGUA,010201,2020-22,3
11,AMAZONAS,BAGUA,BAGUA,010201,2020-23,2
12,AMAZONAS,BAGUA,BAGUA,010201,2020-24,5
13,AMAZONAS,BAGUA,BAGUA,010201,2020-25,6
14,AMAZONAS,BAGUA,BAGUA,010201,2020-26,3
15,AMAZONAS,BAGUA,BAGUA,010201,2020-27,8
16,AMAZONAS,BAGUA,BAGUA,010201,2020-28,5
17,AMAZONAS,BAGUA,BAGUA,010201,2020-29,8
18,AMAZONAS,BAGUA,BAGUA,010201,2020-30,4
19,AMAZONAS,BAGUA,BAGUA,010201,2020-31,1
20,AMAZONAS,BAGUA,BAGUA,010201,2020-32,1
21,AMAZONAS,BAGUA,BAGUA,010201,2020-41,1
22,AMAZONAS,BAGUA,BAGUA,010201,2020-42,1
23,AMAZONAS,BAGUA,BAGUA,010201,2020-45,1
24,AMAZONAS,BAGUA,BAGUA,010201,2020-46,1
25,AMAZONAS,BAGUA,BAGUA,010201,2020-47,2
26,AMAZONAS,BAGUA,BAGUA,010201,2020-51,1
27,AMAZONAS,BAGUA,BAGUA,010201,2021-07,1
28,AMAZONAS,BAGUA,BAGUA,010201,2021-08,1
29,AMAZONAS,BAGUA,COPALLIN,010203,2020-38,1
30,AMAZONAS,BAGUA,COPALLIN,010203,2020-51,1
31,AMAZONAS,BAGUA,COPALLIN,010203,2020-52,1
32,AMAZONAS,BAGUA,COPALLIN,010203,2021-04,1
33,AMAZONAS,BAGUA,IMAZA,010205,2020-22,2
34,AMAZONAS,BAGUA,IMAZA,010205,2020-23,3
35,AMAZONAS,BAGUA,IMAZA,010205,2020-24,1
36,AMAZONAS,BAGUA,IMAZA,010205,2020-25,5
37,AMAZONAS,BAGUA,IMAZA,010205,2020-26,6
38,AMAZONAS,BAGUA,IMAZA,010205,2020-27,3
39,AMAZONAS,BAGUA,IMAZA,010205,2020-30,1
40,AMAZONAS,BAGUA,IMAZA,010205,2020-37,1
41,AMAZONAS,BAGUA,IMAZA,010205,2020-38,1
42,AMAZONAS,BAGUA,IMAZA,010205,2021-06,1
43,AMAZONAS,BAGUA,LA PECA,010206,2020-24,1
44,AMAZONAS,BAGUA,LA PECA,010206,2020-26,3
45,AMAZONAS,BAGUA,LA PECA,010206,2020-27,2
46,AMAZONAS,BAGUA,LA PECA,010206,2020-30,1
47,AMAZONAS,BAGUA,LA PECA,010206,2020-31,1
48,AMAZONAS,BAGUA,LA PECA,010206,2020-32,2
49,AMAZONAS,BAGUA,LA PECA,010206,2021-09,1
50,AMAZONAS,BONGARA,CHURUJA,010303,2020-36,1
51,AMAZONAS,BONGARA,CHURUJA,010303,2020-42,1
52,AMAZONAS,BONGARA,JAZAN,010307,2020-26,1
53,AMAZONAS,BONGARA,JAZAN,010307,2020-28,1
54,AMAZONAS,BONGARA,JAZAN,010307,2020-32,1
55,AMAZONAS,BONGARA,JAZAN,010307,2020-35,1
56,AMAZONAS,BONGARA,JAZAN,010307,2020-36,1
57,AMAZONAS,BONGARA,JAZAN,010307,2020-38,1
58,AMAZONAS,BONGARA,JAZAN,010307,2020-42,1
59,AMAZONAS,BONGARA,JAZAN,010307,2021-04,1
60,AMAZONAS,BONGARA,JAZAN,010307,2021-06,1
61,AMAZONAS,BONGARA,JUMBILLA,010301,2021-03,1
62,AMAZONAS,BONGARA,SAN CARLOS,010309,2021-03,1
63,AMAZONAS,BONGARA,VALERA,010311,2021-08,1
64,AMAZONAS,BONGARA,YAMBRASBAMBA,010312,2020-32,1
65,AMAZONAS,CHACHAPOYAS,BALSAS,010103,2021-03,1
66,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2020-28,1
67,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2020-30,1
68,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2020-31,1
69,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2020-32,2
70,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2020-36,4
71,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2020-38,1
72,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2020-40,3
73,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2020-41,1
74,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2020-44,2
75,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2020-45,2
76,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2020-47,1
77,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2020-50,1
78,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2021-03,1
79,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2021-04,1
80,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2021-05,4
81,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2021-06,3
82,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2021-07,1
83,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,2021-08,1
84,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,010106,2020-35,1
85,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,010106,2020-37,1
86,AMAZONAS,CHACHAPOYAS,HUANCAS,010108,2020-36,1
87,AMAZONAS,CHACHAPOYAS,LA JALCA,010109,2021-02,1
88,AMAZONAS,CHACHAPOYAS,LA JALCA,010109,2021-05,1
89,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,010110,2021-04,1
90,AMAZONAS,CHACHAPOYAS,MAGDALENA,010112,2020-49,1
91,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,010113,2021-05,1
92,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,010115,2020-29,1
93,AMAZONAS,CHACHAPOYAS,SOLOCO,010120,2021-05,1
94,AMAZONAS,CHACHAPOYAS,SOLOCO,010120,2021-07,1
95,AMAZONAS,CHACHAPOYAS,SOLOCO,010120,2021-08,1
96,AMAZONAS,CONDORCANQUI,EL CENEPA,010402,2020-26,2
97,AMAZONAS,CONDORCANQUI,EL CENEPA,010402,2020-29,1
98,AMAZONAS,CONDORCANQUI,NIEVA,010401,2020-19,1
99,AMAZONAS,CONDORCANQUI,NIEVA,010401,2020-24,1
100,AMAZONAS,CONDORCANQUI,NIEVA,010401,2020-25,2
101,AMAZONAS,CONDORCANQUI,NIEVA,010401,2020-26,5
102,AMAZONAS,CONDORCANQUI,NIEVA,010401,2020-27,1
103,AMAZONAS,CONDORCANQUI,NIEVA,010401,2020-29,2
104,AMAZONAS,CONDORCANQUI,NIEVA,010401,2020-45,1
105,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403,2020-21,1
106,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403,2020-22,1
107,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403,2020-25,1
108,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403,2020-27,1
109,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403,2020-29,2
110,AMAZONAS,LUYA,CAMPOREDONDO,,2020-18,1
111,AMAZONAS,LUYA,CAMPORREDONDO,010502,2020-20,1
112,AMAZONAS,LUYA,COCABAMBA,010503,2021-09,1
113,AMAZONAS,LUYA,LAMUD,010501,2020-34,1
114,AMAZONAS,LUYA,LAMUD,010501,2021-01,1
115,AMAZONAS,LUYA,LAMUD,010501,2021-02,1
116,AMAZONAS,LUYA,LAMUD,010501,2021-06,1
117,AMAZONAS,LUYA,LONYA CHICO,010508,2020-37,1
118,AMAZONAS,LUYA,LUYA,010509,2020-24,1
119,AMAZONAS,LUYA,LUYA,010509,2020-49,1
120,AMAZONAS,LUYA,LUYA,010509,2021-04,1
121,AMAZONAS,LUYA,LUYA,010509,2021-07,2
122,AMAZONAS,LUYA,PISUQUIA,010514,2020-27,1
123,AMAZONAS,LUYA,PISUQUIA,010514,2021-09,1
124,AMAZONAS,LUYA,SAN JERONIMO,010518,2020-43,1
125,AMAZONAS,LUYA,SANTO TOMAS,010521,2020-45,1
126,AMAZONAS,LUYA,TINGO,010522,2020-28,2
127,AMAZONAS,LUYA,TINGO,010522,2021-07,1
128,AMAZONAS,LUYA,TINGO,010522,2021-09,1
129,AMAZONAS,LUYA,TRITA,010523,2020-37,1
130,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,010603,2020-49,1
131,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,010604,2020-35,1
132,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,010605,2020-23,1
133,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,010606,2021-07,1
134,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,010607,2020-42,1
135,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,010607,2021-03,1
136,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,010609,2021-03,1
137,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,010609,2021-04,1
138,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,010601,2020-23,1
139,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,010601,2020-30,1
140,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,010601,2020-34,1
141,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,010601,2021-04,1
142,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,010601,2021-06,1
143,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,010601,2021-07,1
144,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,010601,2021-08,2
145,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-17,1
146,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-18,3
147,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-19,5
148,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-20,4
149,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-21,2
150,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-22,8
151,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-23,2
152,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-24,7
153,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-25,7
154,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-26,3
155,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-27,1
156,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-28,2
157,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-29,2
158,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-31,2
159,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-32,2
160,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-33,1
161,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-38,2
162,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-39,1
163,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-42,1
164,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-43,1
165,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-44,1
166,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-47,1
167,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-50,2
168,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2020-52,1
169,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2021-02,1
170,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2021-03,3
171,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2021-04,6
172,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2021-05,4
173,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2021-06,1
174,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2021-07,2
175,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2021-08,2
176,AMAZONAS,UTCUBAMBA,CAJARURO,010702,2020-19,2
177,AMAZONAS,UTCUBAMBA,CAJARURO,010702,2020-24,1
178,AMAZONAS,UTCUBAMBA,CAJARURO,010702,2020-25,2
179,AMAZONAS,UTCUBAMBA,CAJARURO,010702,2020-33,1
180,AMAZONAS,UTCUBAMBA,CAJARURO,010702,2020-41,1
181,AMAZONAS,UTCUBAMBA,CAJARURO,010702,2020-42,1
182,AMAZONAS,UTCUBAMBA,CAJARURO,010702,2020-44,1
183,AMAZONAS,UTCUBAMBA,CAJARURO,010702,2020-46,1
184,AMAZONAS,UTCUBAMBA,CAJARURO,010702,2021-01,1
185,AMAZONAS,UTCUBAMBA,CAJARURO,010702,2021-06,1
186,AMAZONAS,UTCUBAMBA,CUMBA,010703,2020-27,1
187,AMAZONAS,UTCUBAMBA,EL MILAGRO,010704,2020-29,1
188,AMAZONAS,UTCUBAMBA,JAMALCA,010705,2020-36,1
189,AMAZONAS,UTCUBAMBA,JAMALCA,010705,2020-52,1
190,AMAZONAS,UTCUBAMBA,YAMON,010707,2020-35,1
191,ANCASH,AIJA,CORIS,020202,2020-25,1
192,ANCASH,AIJA,HUACLLAN,020203,2020-29,1
193,ANCASH,AIJA,LA MERCED,020204,2020-33,1
194,ANCASH,AIJA,LA MERCED,020204,2021-05,2
195,ANCASH,AIJA,LA MERCED,020204,2021-07,1
196,ANCASH,ASUNCION,ACOCHACA,020402,2021-07,1
197,ANCASH,ASUNCION,CHACAS,020401,2020-49,1
198,ANCASH,BOLOGNESI,AQUIA,020504,2021-05,1
199,ANCASH,BOLOGNESI,CAJACAY,020505,2021-03,1
200,ANCASH,BOLOGNESI,CHIQUIAN,020501,2020-29,1
201,ANCASH,BOLOGNESI,CHIQUIAN,020501,2020-35,1
202,ANCASH,BOLOGNESI,CHIQUIAN,020501,2020-36,1
203,ANCASH,BOLOGNESI,CHIQUIAN,020501,2020-43,1
204,ANCASH,BOLOGNESI,CHIQUIAN,020501,2020-46,1
205,ANCASH,BOLOGNESI,CHIQUIAN,020501,2020-47,1
206,ANCASH,BOLOGNESI,CHIQUIAN,020501,2020-48,1
207,ANCASH,BOLOGNESI,CHIQUIAN,020501,2021-01,1
208,ANCASH,BOLOGNESI,COLQUIOC,020507,2020-31,1
209,ANCASH,BOLOGNESI,COLQUIOC,020507,2020-44,1
210,ANCASH,BOLOGNESI,HUALLANCA,020508,2020-34,1
211,ANCASH,BOLOGNESI,HUALLANCA,020508,2020-40,1
212,ANCASH,BOLOGNESI,HUAYLLACAYAN,020510,2020-34,1
213,ANCASH,BOLOGNESI,LA PRIMAVERA,020511,2020-37,1
214,ANCASH,BOLOGNESI,LA PRIMAVERA,020511,2020-49,1
215,ANCASH,BOLOGNESI,MANGAS,020512,2020-26,1
216,ANCASH,BOLOGNESI,PACLLON,020513,2021-07,1
217,ANCASH,CARHUAZ,ACOPAMPA,020602,2020-33,1
218,ANCASH,CARHUAZ,ANTA,020604,2020-29,1
219,ANCASH,CARHUAZ,ANTA,020604,2021-04,1
220,ANCASH,CARHUAZ,CARHUAZ,020601,2020-24,1
221,ANCASH,CARHUAZ,CARHUAZ,020601,2020-25,1
222,ANCASH,CARHUAZ,CARHUAZ,020601,2020-29,2
223,ANCASH,CARHUAZ,CARHUAZ,020601,2020-34,1
224,ANCASH,CARHUAZ,CARHUAZ,020601,2020-35,1
225,ANCASH,CARHUAZ,CARHUAZ,020601,2020-37,2
226,ANCASH,CARHUAZ,CARHUAZ,020601,2020-43,1
227,ANCASH,CARHUAZ,CARHUAZ,020601,2020-51,1
228,ANCASH,CARHUAZ,CARHUAZ,020601,2021-08,1
229,ANCASH,CARHUAZ,MARCARA,020606,2020-49,1
230,ANCASH,CARHUAZ,MARCARA,020606,2021-08,1
231,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,020608,2020-26,1
232,ANCASH,CARHUAZ,SHILLA,020609,2020-33,1
233,ANCASH,CARHUAZ,TINCO,020610,2020-15,1
234,ANCASH,CARHUAZ,TINCO,020610,2020-18,1
235,ANCASH,CARHUAZ,TINCO,020610,2020-34,1
236,ANCASH,CARHUAZ,TINCO,020610,2020-52,1
237,ANCASH,CARHUAZ,YUNGAR,020611,2020-24,1
238,ANCASH,CARHUAZ,YUNGAR,020611,2020-45,1
239,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,020702,2020-24,1
240,ANCASH,CASMA,BUENA VISTA ALTA,020802,2020-27,1
241,ANCASH,CASMA,BUENA VISTA ALTA,020802,2020-29,1
242,ANCASH,CASMA,BUENA VISTA ALTA,020802,2020-32,1
243,ANCASH,CASMA,CASMA,020801,2020-16,4
244,ANCASH,CASMA,CASMA,020801,2020-20,1
245,ANCASH,CASMA,CASMA,020801,2020-21,5
246,ANCASH,CASMA,CASMA,020801,2020-22,7
247,ANCASH,CASMA,CASMA,020801,2020-23,5
248,ANCASH,CASMA,CASMA,020801,2020-24,10
249,ANCASH,CASMA,CASMA,020801,2020-25,2
250,ANCASH,CASMA,CASMA,020801,2020-26,4
251,ANCASH,CASMA,CASMA,020801,2020-27,2
252,ANCASH,CASMA,CASMA,020801,2020-29,1
253,ANCASH,CASMA,CASMA,020801,2020-30,1
254,ANCASH,CASMA,CASMA,020801,2020-31,1
255,ANCASH,CASMA,CASMA,020801,2020-34,1
256,ANCASH,CASMA,CASMA,020801,2020-35,1
257,ANCASH,CASMA,CASMA,020801,2020-39,2
258,ANCASH,CASMA,CASMA,020801,2020-42,1
259,ANCASH,CASMA,CASMA,020801,2020-43,2
260,ANCASH,CASMA,CASMA,020801,2020-44,1
261,ANCASH,CASMA,CASMA,020801,2020-46,3
262,ANCASH,CASMA,CASMA,020801,2020-47,1
263,ANCASH,CASMA,CASMA,020801,2020-48,2
264,ANCASH,CASMA,CASMA,020801,2020-50,1
265,ANCASH,CASMA,CASMA,020801,2020-52,2
266,ANCASH,CASMA,CASMA,020801,2021-01,2
267,ANCASH,CASMA,CASMA,020801,2021-03,1
268,ANCASH,CASMA,CASMA,020801,2021-04,1
269,ANCASH,CASMA,CASMA,020801,2021-06,3
270,ANCASH,CASMA,CASMA,020801,2021-07,2
271,ANCASH,CASMA,CASMA,020801,2021-08,3
272,ANCASH,CASMA,CASMA,020801,2021-09,1
273,ANCASH,CASMA,COMANDANTE NOEL,020803,2020-28,1
274,ANCASH,CASMA,COMANDANTE NOEL,020803,2020-37,1
275,ANCASH,CASMA,COMANDANTE NOEL,020803,2020-38,1
276,ANCASH,CASMA,YAUTAN,020804,2020-17,1
277,ANCASH,CASMA,YAUTAN,020804,2020-26,1
278,ANCASH,CASMA,YAUTAN,020804,2020-27,1
279,ANCASH,CASMA,YAUTAN,020804,2020-29,1
280,ANCASH,CASMA,YAUTAN,020804,2020-30,2
281,ANCASH,CASMA,YAUTAN,020804,2020-32,1
282,ANCASH,CASMA,YAUTAN,020804,2020-37,1
283,ANCASH,CORONGO,CUSCA,020904,2020-36,1
284,ANCASH,CORONGO,YANAC,020906,2020-36,1
285,ANCASH,CORONGO,YUPAN,020907,2020-32,1
286,ANCASH,HUARAZ,COCHABAMBA,020102,2020-38,1
287,ANCASH,HUARAZ,COLCABAMBA,020103,2020-24,1
288,ANCASH,HUARAZ,HUANCHAY,020104,2021-05,1
289,ANCASH,HUARAZ,HUARAZ,020101,2020-14,1
290,ANCASH,HUARAZ,HUARAZ,020101,2020-17,3
291,ANCASH,HUARAZ,HUARAZ,020101,2020-18,2
292,ANCASH,HUARAZ,HUARAZ,020101,2020-19,1
293,ANCASH,HUARAZ,HUARAZ,020101,2020-21,2
294,ANCASH,HUARAZ,HUARAZ,020101,2020-22,3
295,ANCASH,HUARAZ,HUARAZ,020101,2020-23,3
296,ANCASH,HUARAZ,HUARAZ,020101,2020-24,5
297,ANCASH,HUARAZ,HUARAZ,020101,2020-25,12
298,ANCASH,HUARAZ,HUARAZ,020101,2020-26,11
299,ANCASH,HUARAZ,HUARAZ,020101,2020-27,7
300,ANCASH,HUARAZ,HUARAZ,020101,2020-28,6
301,ANCASH,HUARAZ,HUARAZ,020101,2020-29,6
302,ANCASH,HUARAZ,HUARAZ,020101,2020-30,2
303,ANCASH,HUARAZ,HUARAZ,020101,2020-31,4
304,ANCASH,HUARAZ,HUARAZ,020101,2020-32,7
305,ANCASH,HUARAZ,HUARAZ,020101,2020-33,6
306,ANCASH,HUARAZ,HUARAZ,020101,2020-34,7
307,ANCASH,HUARAZ,HUARAZ,020101,2020-35,3
308,ANCASH,HUARAZ,HUARAZ,020101,2020-36,4
309,ANCASH,HUARAZ,HUARAZ,020101,2020-37,3
310,ANCASH,HUARAZ,HUARAZ,020101,2020-38,1
311,ANCASH,HUARAZ,HUARAZ,020101,2020-39,4
312,ANCASH,HUARAZ,HUARAZ,020101,2020-41,1
313,ANCASH,HUARAZ,HUARAZ,020101,2020-43,1
314,ANCASH,HUARAZ,HUARAZ,020101,2020-47,2
315,ANCASH,HUARAZ,HUARAZ,020101,2020-48,1
316,ANCASH,HUARAZ,HUARAZ,020101,2020-49,1
317,ANCASH,HUARAZ,HUARAZ,020101,2020-50,1
318,ANCASH,HUARAZ,HUARAZ,020101,2020-51,1
319,ANCASH,HUARAZ,HUARAZ,020101,2020-52,2
320,ANCASH,HUARAZ,HUARAZ,020101,2021-01,2
321,ANCASH,HUARAZ,HUARAZ,020101,2021-02,2
322,ANCASH,HUARAZ,HUARAZ,020101,2021-03,2
323,ANCASH,HUARAZ,HUARAZ,020101,2021-04,6
324,ANCASH,HUARAZ,HUARAZ,020101,2021-06,1
325,ANCASH,HUARAZ,HUARAZ,020101,2021-07,2
326,ANCASH,HUARAZ,HUARAZ,020101,2021-08,1
327,ANCASH,HUARAZ,HUARAZ,020101,2021-09,1
328,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-16,1
329,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-22,3
330,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-23,1
331,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-24,6
332,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-25,2
333,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-26,4
334,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-27,3
335,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-28,4
336,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-29,5
337,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-30,1
338,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-31,3
339,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-32,3
340,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-33,3
341,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-34,3
342,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-35,2
343,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-36,1
344,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-37,1
345,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-38,3
346,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-39,1
347,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-41,1
348,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-42,1
349,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-43,1
350,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-45,1
351,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-48,1
352,ANCASH,HUARAZ,INDEPENDENCIA,020105,2020-50,1
353,ANCASH,HUARAZ,INDEPENDENCIA,020105,2021-02,1
354,ANCASH,HUARAZ,INDEPENDENCIA,020105,2021-03,4
355,ANCASH,HUARAZ,INDEPENDENCIA,020105,2021-04,1
356,ANCASH,HUARAZ,INDEPENDENCIA,020105,2021-06,2
357,ANCASH,HUARAZ,INDEPENDENCIA,020105,2021-07,3
358,ANCASH,HUARAZ,JANGAS,020106,2020-38,1
359,ANCASH,HUARAZ,JANGAS,020106,2021-01,1
360,ANCASH,HUARAZ,OLLEROS,020108,2020-25,1
361,ANCASH,HUARAZ,OLLEROS,020108,2020-34,1
362,ANCASH,HUARAZ,OLLEROS,020108,2021-06,1
363,ANCASH,HUARAZ,OLLEROS,020108,2021-09,1
364,ANCASH,HUARAZ,PAMPAS GRANDE,020109,2020-33,1
365,ANCASH,HUARAZ,PARIACOTO,020110,2020-27,1
366,ANCASH,HUARAZ,PARIACOTO,020110,2020-28,1
367,ANCASH,HUARAZ,PARIACOTO,020110,2020-37,2
368,ANCASH,HUARAZ,PARIACOTO,020110,2020-41,1
369,ANCASH,HUARAZ,PARIACOTO,020110,2020-50,1
370,ANCASH,HUARAZ,PARIACOTO,020110,2021-06,1
371,ANCASH,HUARAZ,PIRA,020111,2020-23,1
372,ANCASH,HUARAZ,PIRA,020111,2020-31,1
373,ANCASH,HUARAZ,PIRA,020111,2020-34,1
374,ANCASH,HUARAZ,PIRA,020111,2020-36,1
375,ANCASH,HUARAZ,TARICA,020112,2020-23,1
376,ANCASH,HUARAZ,TARICA,020112,2020-26,1
377,ANCASH,HUARAZ,TARICA,020112,2020-30,1
378,ANCASH,HUARAZ,TARICA,020112,2020-33,1
379,ANCASH,HUARAZ,TARICA,020112,2020-42,1
380,ANCASH,HUARAZ,TARICA,020112,2021-01,1
381,ANCASH,HUARI,ANRA,021002,2020-18,1
382,ANCASH,HUARI,ANRA,021002,2020-31,1
383,ANCASH,HUARI,CAJAY,021003,2020-42,1
384,ANCASH,HUARI,CHAVIN DE HUANTAR,021004,2020-25,1
385,ANCASH,HUARI,CHAVIN DE HUANTAR,021004,2020-33,1
386,ANCASH,HUARI,CHAVIN DE HUANTAR,021004,2020-34,1
387,ANCASH,HUARI,CHAVIN DE HUANTAR,021004,2020-40,1
388,ANCASH,HUARI,CHAVIN DE HUANTAR,021004,2021-05,1
389,ANCASH,HUARI,HUACCHIS,021006,2020-43,1
390,ANCASH,HUARI,HUACHIS,021007,2020-23,1
391,ANCASH,HUARI,HUACHIS,021007,2020-31,1
392,ANCASH,HUARI,HUACHIS,021007,2020-36,1
393,ANCASH,HUARI,HUACHIS,021007,2021-04,1
394,ANCASH,HUARI,HUARI,021001,2020-23,1
395,ANCASH,HUARI,HUARI,021001,2020-28,1
396,ANCASH,HUARI,HUARI,021001,2020-32,1
397,ANCASH,HUARI,MASIN,021009,2021-05,1
398,ANCASH,HUARI,PONTO,021011,2020-23,1
399,ANCASH,HUARI,PONTO,021011,2020-37,1
400,ANCASH,HUARI,PONTO,021011,2021-06,1
401,ANCASH,HUARI,SAN MARCOS,021014,2020-29,1
402,ANCASH,HUARI,SAN MARCOS,021014,2020-30,1
