,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,SEMANA,UUID
53,AMAZONAS,CHACHAPOYAS,MAGDALENA,010112,2021-08,1
54,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,010113,2021-07,4
55,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,010114,2021-08,14
56,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,010115,2021-07,3
57,AMAZONAS,CHACHAPOYAS,OLLEROS,010116,2021-07,1
58,AMAZONAS,CHACHAPOYAS,OLLEROS,010116,2021-08,1
59,AMAZONAS,CHACHAPOYAS,QUINJALCA,010117,2021-07,1
60,AMAZONAS,CHACHAPOYAS,QUINJALCA,010117,2021-08,2
61,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,010118,2021-07,4
62,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,010118,2021-08,6
63,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,010119,2021-07,2
64,AMAZONAS,CHACHAPOYAS,SOLOCO,010120,2021-07,4
65,AMAZONAS,CHACHAPOYAS,SOLOCO,010120,2021-08,2
66,AMAZONAS,CHACHAPOYAS,SONCHE,010121,2021-07,2
67,AMAZONAS,CONDORCANQUI,EL CENEPA,010402,2021-08,57
68,AMAZONAS,CONDORCANQUI,EL CENEPA,010402,2021-09,3
69,AMAZONAS,CONDORCANQUI,NIEVA,010401,2021-06,67
70,AMAZONAS,CONDORCANQUI,NIEVA,010401,2021-07,12
71,AMAZONAS,CONDORCANQUI,NIEVA,010401,2021-08,205
72,AMAZONAS,CONDORCANQUI,NIEVA,010401,2021-09,28
73,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403,2021-08,43
74,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403,2021-09,11
75,AMAZONAS,LUYA,CAMPORREDONDO,010502,2021-08,27
76,AMAZONAS,LUYA,CAMPORREDONDO,010502,2021-09,2
77,AMAZONAS,LUYA,COCABAMBA,010503,2021-07,13
78,AMAZONAS,LUYA,COCABAMBA,010503,2021-08,10
79,AMAZONAS,LUYA,COLCAMAR,010504,2021-07,9
80,AMAZONAS,LUYA,COLCAMAR,010504,2021-09,3
81,AMAZONAS,LUYA,CONILA,010505,2021-08,6
82,AMAZONAS,LUYA,INGUILPATA,010506,2021-08,3
83,AMAZONAS,LUYA,LAMUD,010501,2021-07,28
84,AMAZONAS,LUYA,LAMUD,010501,2021-08,2
85,AMAZONAS,LUYA,LONGUITA,010507,2021-07,5
86,AMAZONAS,LUYA,LONYA CHICO,010508,2021-08,5
87,AMAZONAS,LUYA,LUYA,010509,2021-08,55
88,AMAZONAS,LUYA,LUYA VIEJO,010510,2021-07,1
89,AMAZONAS,LUYA,LUYA VIEJO,010510,2021-08,1
90,AMAZONAS,LUYA,MARIA,010511,2021-08,1
91,AMAZONAS,LUYA,OCALLI,010512,2021-08,27
92,AMAZONAS,LUYA,OCUMAL,010513,2021-08,27
93,AMAZONAS,LUYA,PISUQUIA,010514,2021-08,24
94,AMAZONAS,LUYA,PISUQUIA,010514,2021-09,1
95,AMAZONAS,LUYA,PROVIDENCIA,010515,2021-08,8
96,AMAZONAS,LUYA,SAN CRISTOBAL,010516,2021-07,4
97,AMAZONAS,LUYA,SAN CRISTOBAL,010516,2021-08,1
98,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,010517,2021-08,3
99,AMAZONAS,LUYA,SAN JERONIMO,010518,2021-07,2
100,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,010519,2021-07,3
101,AMAZONAS,LUYA,SANTA CATALINA,010520,2021-07,10
102,AMAZONAS,LUYA,SANTA CATALINA,010520,2021-08,6
103,AMAZONAS,LUYA,SANTA CATALINA,010520,2021-09,1
104,AMAZONAS,LUYA,SANTO TOMAS,010521,2021-08,20
105,AMAZONAS,LUYA,TINGO,010522,2021-07,12
106,AMAZONAS,LUYA,TINGO,010522,2021-08,1
107,AMAZONAS,LUYA,TRITA,010523,2021-07,3
108,AMAZONAS,LUYA,TRITA,010523,2021-08,2
109,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,010602,2021-08,20
110,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,010602,2021-09,1
111,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,010604,2021-08,20
112,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,010605,2021-08,8
113,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,010606,2021-08,13
114,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,010607,2021-08,9
115,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,010608,2021-08,2
116,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,010609,2021-08,48
117,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,010601,2021-06,53
118,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,010601,2021-07,13
119,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,010601,2021-08,28
120,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,010610,2021-08,2
121,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,010611,2021-08,10
122,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,010612,2021-08,6
123,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2021-06,182
124,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2021-07,31
125,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2021-08,574
126,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,010701,2021-09,199
127,AMAZONAS,UTCUBAMBA,CAJARURO,010702,2021-08,131
128,AMAZONAS,UTCUBAMBA,CAJARURO,010702,2021-09,4
129,AMAZONAS,UTCUBAMBA,CUMBA,010703,2021-08,41
130,AMAZONAS,UTCUBAMBA,EL MILAGRO,010704,2021-08,22
131,AMAZONAS,UTCUBAMBA,JAMALCA,010705,2021-08,34
132,AMAZONAS,UTCUBAMBA,LONYA GRANDE,010706,2021-08,48
133,AMAZONAS,UTCUBAMBA,YAMON,010707,2021-08,23
134,ANCASH,AIJA,AIJA,020201,2021-08,13
135,ANCASH,AIJA,CORIS,020202,2021-08,7
136,ANCASH,AIJA,HUACLLAN,020203,2021-08,2
137,ANCASH,AIJA,LA MERCED,020204,2021-08,8
138,ANCASH,AIJA,SUCCHA,020205,2021-08,3
139,ANCASH,AIJA,SUCCHA,020205,2021-09,1
140,ANCASH,ANTONIO RAYMONDI,ACZO,020302,2021-08,17
141,ANCASH,ANTONIO RAYMONDI,CHACCHO,020303,2021-08,4
142,ANCASH,ANTONIO RAYMONDI,CHINGAS,020304,2021-08,7
143,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,020301,2021-08,30
144,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,020301,2021-09,1
145,ANCASH,ANTONIO RAYMONDI,MIRGAS,020305,2021-08,23
146,ANCASH,ANTONIO RAYMONDI,MIRGAS,020305,2021-09,2
147,ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,020306,2021-08,10
148,ANCASH,ASUNCION,ACOCHACA,020402,2021-08,12
149,ANCASH,ASUNCION,CHACAS,020401,2021-06,31
150,ANCASH,ASUNCION,CHACAS,020401,2021-07,3
151,ANCASH,ASUNCION,CHACAS,020401,2021-08,56
152,ANCASH,ASUNCION,CHACAS,020401,2021-09,12
153,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,020503,2021-08,3
154,ANCASH,BOLOGNESI,CAJACAY,020505,2021-08,20
155,ANCASH,BOLOGNESI,CHIQUIAN,020501,2021-06,23
156,ANCASH,BOLOGNESI,CHIQUIAN,020501,2021-07,1
157,ANCASH,BOLOGNESI,CHIQUIAN,020501,2021-08,26
158,ANCASH,BOLOGNESI,CHIQUIAN,020501,2021-09,21
159,ANCASH,BOLOGNESI,COLQUIOC,020507,2021-08,21
160,ANCASH,BOLOGNESI,HUALLANCA,020508,2021-08,16
161,ANCASH,BOLOGNESI,HUAYLLACAYAN,020510,2021-08,5
162,ANCASH,CARHUAZ,ACOPAMPA,020602,2021-08,19
163,ANCASH,CARHUAZ,ACOPAMPA,020602,2021-09,4
164,ANCASH,CARHUAZ,ANTA,020604,2021-07,5
165,ANCASH,CARHUAZ,ANTA,020604,2021-08,40
166,ANCASH,CARHUAZ,ATAQUERO,020605,2021-08,2
167,ANCASH,CARHUAZ,CARHUAZ,020601,2021-06,88
168,ANCASH,CARHUAZ,CARHUAZ,020601,2021-08,65
169,ANCASH,CARHUAZ,CARHUAZ,020601,2021-09,2
170,ANCASH,CARHUAZ,MARCARA,020606,2021-08,66
171,ANCASH,CARHUAZ,MARCARA,020606,2021-09,2
172,ANCASH,CARHUAZ,PARIAHUANCA,020607,2021-08,4
173,ANCASH,CARHUAZ,PARIAHUANCA,020607,2021-09,1
174,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,020608,2021-08,8
175,ANCASH,CARHUAZ,SHILLA,020609,2021-08,20
176,ANCASH,CARHUAZ,TINCO,020610,2021-08,3
177,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,020701,2021-08,48
178,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,020702,2021-06,8
179,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,020702,2021-07,1
180,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,020702,2021-08,6
181,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,020702,2021-09,5
182,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,020703,2021-08,32
183,ANCASH,CASMA,BUENA VISTA ALTA,020802,2021-08,25
184,ANCASH,CASMA,CASMA,020801,2021-06,131
185,ANCASH,CASMA,CASMA,020801,2021-07,12
186,ANCASH,CASMA,CASMA,020801,2021-08,68
187,ANCASH,CASMA,CASMA,020801,2021-09,87
188,ANCASH,CASMA,COMANDANTE NOEL,020803,2021-08,16
189,ANCASH,CASMA,YAUTAN,020804,2021-06,18
190,ANCASH,CASMA,YAUTAN,020804,2021-07,7
191,ANCASH,CASMA,YAUTAN,020804,2021-08,7
192,ANCASH,CASMA,YAUTAN,020804,2021-09,1
193,ANCASH,CORONGO,ACO,020902,2021-08,2
194,ANCASH,CORONGO,BAMBAS,020903,2021-08,1
195,ANCASH,CORONGO,CORONGO,020901,2021-08,14
196,ANCASH,CORONGO,CORONGO,020901,2021-09,3
197,ANCASH,CORONGO,CUSCA,020904,2021-08,15
198,ANCASH,CORONGO,LA PAMPA,020905,2021-08,3
199,ANCASH,CORONGO,YANAC,020906,2021-08,3
200,ANCASH,CORONGO,YUPAN,020907,2021-08,1
201,ANCASH,HUARAZ,COCHABAMBA,020102,2021-09,10
202,ANCASH,HUARAZ,COLCABAMBA,020103,2021-09,3
203,ANCASH,HUARAZ,HUANCHAY,020104,2021-08,8
204,ANCASH,HUARAZ,HUARAZ,020101,2021-06,424
205,ANCASH,HUARAZ,HUARAZ,020101,2021-08,669
206,ANCASH,HUARAZ,HUARAZ,020101,2021-09,274
207,ANCASH,HUARAZ,INDEPENDENCIA,020105,2021-06,233
208,ANCASH,HUARAZ,INDEPENDENCIA,020105,2021-07,23
209,ANCASH,HUARAZ,INDEPENDENCIA,020105,2021-08,178
210,ANCASH,HUARAZ,INDEPENDENCIA,020105,2021-09,186
211,ANCASH,HUARAZ,OLLEROS,020108,2021-08,8
212,ANCASH,HUARAZ,OLLEROS,020108,2021-09,1
213,ANCASH,HUARAZ,PARIACOTO,020110,2021-06,12
214,ANCASH,HUARAZ,PARIACOTO,020110,2021-07,3
215,ANCASH,HUARAZ,PARIACOTO,020110,2021-08,7
216,ANCASH,HUARAZ,PARIACOTO,020110,2021-09,16
217,ANCASH,HUARAZ,PIRA,020111,2021-08,19
218,ANCASH,HUARI,ANRA,021002,2021-08,6
219,ANCASH,HUARI,CAJAY,021003,2021-08,19
220,ANCASH,HUARI,CAJAY,021003,2021-09,5
221,ANCASH,HUARI,CHAVIN DE HUANTAR,021004,2021-08,39
222,ANCASH,HUARI,CHAVIN DE HUANTAR,021004,2021-09,2
223,ANCASH,HUARI,HUACACHI,021005,2021-08,12
224,ANCASH,HUARI,HUACCHIS,021006,2021-08,8
225,ANCASH,HUARI,HUACHIS,021007,2021-08,17
226,ANCASH,HUARI,HUANTAR,021008,2021-08,10
227,ANCASH,HUARI,HUARI,021001,2021-06,104
228,ANCASH,HUARI,HUARI,021001,2021-07,29
229,ANCASH,HUARI,HUARI,021001,2021-08,104
230,ANCASH,HUARI,HUARI,021001,2021-09,96
231,ANCASH,HUARI,MASIN,021009,2021-08,21
232,ANCASH,HUARI,MASIN,021009,2021-09,2
233,ANCASH,HUARI,PAUCAS,021010,2021-08,11
234,ANCASH,HUARI,PONTO,021011,2021-08,11
235,ANCASH,HUARI,PONTO,021011,2021-09,1
236,ANCASH,HUARI,RAHUAPAMPA,021012,2021-08,11
237,ANCASH,HUARI,RAHUAPAMPA,021012,2021-09,5
238,ANCASH,HUARI,RAPAYAN,021013,2021-08,7
239,ANCASH,HUARI,SAN MARCOS,021014,2021-08,47
240,ANCASH,HUARI,SAN MARCOS,021014,2021-09,4
241,ANCASH,HUARI,SAN PEDRO DE CHANA,021015,2021-08,3
242,ANCASH,HUARI,SAN PEDRO DE CHANA,021015,2021-09,11
243,ANCASH,HUARI,UCO,021016,2021-08,17
244,ANCASH,HUARMEY,COCHAPETI,021102,2021-08,1
245,ANCASH,HUARMEY,CULEBRAS,021103,2021-08,14
246,ANCASH,HUARMEY,HUARMEY,021101,2021-06,84
247,ANCASH,HUARMEY,HUARMEY,021101,2021-07,25
248,ANCASH,HUARMEY,HUARMEY,021101,2021-08,99
249,ANCASH,HUARMEY,HUARMEY,021101,2021-09,63
250,ANCASH,HUARMEY,HUAYAN,021104,2021-08,5
251,ANCASH,HUARMEY,MALVAS,021105,2021-08,4
252,ANCASH,HUAYLAS,CARAZ,021201,2021-06,152
253,ANCASH,HUAYLAS,CARAZ,021201,2021-08,103
254,ANCASH,HUAYLAS,CARAZ,021201,2021-09,140
255,ANCASH,HUAYLAS,HUALLANCA,021202,2021-08,9
256,ANCASH,HUAYLAS,HUATA,021203,2021-08,3
257,ANCASH,HUAYLAS,HUAYLAS,021204,2021-08,8
258,ANCASH,HUAYLAS,MATO,021205,2021-08,14
259,ANCASH,HUAYLAS,PAMPAROMAS,021206,2021-08,16
260,ANCASH,HUAYLAS,PAMPAROMAS,021206,2021-09,32
261,ANCASH,HUAYLAS,PUEBLO LIBRE,021207,2021-08,33
262,ANCASH,HUAYLAS,SANTA CRUZ,021208,2021-08,14
263,ANCASH,HUAYLAS,SANTO TORIBIO,021209,2021-08,7
264,ANCASH,HUAYLAS,YURACMARCA,021210,2021-08,21
265,ANCASH,MARISCAL LUZURIAGA,CASCA,021302,2021-08,8
266,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,021303,2021-08,11
267,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,021304,2021-08,8
268,ANCASH,MARISCAL LUZURIAGA,LLAMA,021305,2021-08,5
269,ANCASH,MARISCAL LUZURIAGA,LLUMPA,021306,2021-08,21
270,ANCASH,MARISCAL LUZURIAGA,LUCMA,021307,2021-08,15
271,ANCASH,MARISCAL LUZURIAGA,MUSGA,021308,2021-08,3
272,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,021301,2021-06,13
273,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,021301,2021-07,17
274,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,021301,2021-08,7
275,ANCASH,OCROS,OCROS,021401,2021-08,28
276,ANCASH,OCROS,OCROS,021401,2021-09,4
277,ANCASH,PALLASCA,BOLOGNESI,021502,2021-08,4
278,ANCASH,PALLASCA,CABANA,021501,2021-08,16
279,ANCASH,PALLASCA,CONCHUCOS,021503,2021-08,12
280,ANCASH,PALLASCA,CONCHUCOS,021503,2021-09,8
281,ANCASH,PALLASCA,HUACASCHUQUE,021504,2021-08,4
282,ANCASH,PALLASCA,HUANDOVAL,021505,2021-08,6
283,ANCASH,PALLASCA,LACABAMBA,021506,2021-09,3
284,ANCASH,PALLASCA,LLAPO,021507,2021-08,2
285,ANCASH,PALLASCA,PALLASCA,021508,2021-08,12
286,ANCASH,PALLASCA,PALLASCA,021508,2021-09,23
287,ANCASH,PALLASCA,PAMPAS,021509,2021-08,10
288,ANCASH,PALLASCA,PAMPAS,021509,2021-09,6
289,ANCASH,PALLASCA,SANTA ROSA,021510,2021-08,2
290,ANCASH,PALLASCA,SANTA ROSA,021510,2021-09,1
291,ANCASH,PALLASCA,TAUCA,021511,2021-08,12
292,ANCASH,POMABAMBA,HUAYLLAN,021602,2021-08,24
293,ANCASH,POMABAMBA,PAROBAMBA,021603,2021-06,9
294,ANCASH,POMABAMBA,PAROBAMBA,021603,2021-07,7
295,ANCASH,POMABAMBA,PAROBAMBA,021603,2021-08,23
296,ANCASH,POMABAMBA,PAROBAMBA,021603,2021-09,8
297,ANCASH,POMABAMBA,POMABAMBA,021601,2021-06,86
298,ANCASH,POMABAMBA,POMABAMBA,021601,2021-07,16
299,ANCASH,POMABAMBA,POMABAMBA,021601,2021-08,101
300,ANCASH,POMABAMBA,POMABAMBA,021601,2021-09,76
301,ANCASH,POMABAMBA,QUINUABAMBA,021604,2021-08,11
302,ANCASH,POMABAMBA,QUINUABAMBA,021604,2021-09,3
303,ANCASH,RECUAY,CATAC,021702,2021-08,29
304,ANCASH,RECUAY,CATAC,021702,2021-09,1
305,ANCASH,RECUAY,COTAPARACO,021703,2021-08,4
306,ANCASH,RECUAY,HUAYLLAPAMPA,021704,2021-08,1
307,ANCASH,RECUAY,LLACLLIN,021705,2021-08,4
308,ANCASH,RECUAY,LLACLLIN,021705,2021-09,1
309,ANCASH,RECUAY,MARCA,021706,2021-08,3
310,ANCASH,RECUAY,PAMPAS CHICO,021707,2021-08,4
311,ANCASH,RECUAY,PARARIN,021708,2021-08,4
312,ANCASH,RECUAY,PARARIN,021708,2021-09,1
313,ANCASH,RECUAY,RECUAY,021701,2021-06,60
314,ANCASH,RECUAY,RECUAY,021701,2021-07,4
315,ANCASH,RECUAY,RECUAY,021701,2021-08,27
316,ANCASH,RECUAY,RECUAY,021701,2021-09,39
317,ANCASH,RECUAY,TAPACOCHA,021709,2021-08,2
318,ANCASH,RECUAY,TICAPAMPA,021710,2021-08,17
319,ANCASH,SANTA,CACERES DEL PERU,021802,2021-08,21
320,ANCASH,SANTA,CACERES DEL PERU,021802,2021-09,1
321,ANCASH,SANTA,CHIMBOTE,021801,2021-06,411
322,ANCASH,SANTA,CHIMBOTE,021801,2021-07,177
323,ANCASH,SANTA,CHIMBOTE,021801,2021-08,1680
324,ANCASH,SANTA,CHIMBOTE,021801,2021-09,340
325,ANCASH,SANTA,COISHCO,021803,2021-08,25
326,ANCASH,SANTA,MORO,021805,2021-08,25
327,ANCASH,SANTA,MORO,021805,2021-09,1
328,ANCASH,SANTA,NEPEÑA,021806,2021-08,50
329,ANCASH,SANTA,NUEVO CHIMBOTE,021809,2021-06,696
330,ANCASH,SANTA,NUEVO CHIMBOTE,021809,2021-07,137
331,ANCASH,SANTA,NUEVO CHIMBOTE,021809,2021-08,506
332,ANCASH,SANTA,NUEVO CHIMBOTE,021809,2021-09,630
333,ANCASH,SANTA,SAMANCO,021807,2021-08,21
334,ANCASH,SANTA,SANTA,021808,2021-08,76
335,ANCASH,SIHUAS,ACOBAMBA,021902,2021-08,3
336,ANCASH,SIHUAS,ALFONSO UGARTE,021903,2021-08,4
337,ANCASH,SIHUAS,CASHAPAMPA,021904,2021-08,9
338,ANCASH,SIHUAS,CASHAPAMPA,021904,2021-09,1
339,ANCASH,SIHUAS,CHINGALPO,021905,2021-08,8
340,ANCASH,SIHUAS,HUAYLLABAMBA,021906,2021-08,13
341,ANCASH,SIHUAS,HUAYLLABAMBA,021906,2021-09,2
342,ANCASH,SIHUAS,QUICHES,021907,2021-08,15
343,ANCASH,SIHUAS,QUICHES,021907,2021-09,11
344,ANCASH,SIHUAS,RAGASH,021908,2021-08,10
345,ANCASH,SIHUAS,SAN JUAN,021909,2021-08,42
346,ANCASH,SIHUAS,SICSIBAMBA,021910,2021-08,4
347,ANCASH,SIHUAS,SICSIBAMBA,021910,2021-09,1
348,ANCASH,SIHUAS,SIHUAS,021901,2021-06,55
349,ANCASH,SIHUAS,SIHUAS,021901,2021-07,23
350,ANCASH,SIHUAS,SIHUAS,021901,2021-08,32
351,ANCASH,SIHUAS,SIHUAS,021901,2021-09,1
352,ANCASH,YUNGAY,CASCAPARA,022002,2021-08,7
353,ANCASH,YUNGAY,MANCOS,022003,2021-08,33
354,ANCASH,YUNGAY,MANCOS,022003,2021-09,2
355,ANCASH,YUNGAY,MATACOTO,022004,2021-08,4
356,ANCASH,YUNGAY,QUILLO,022005,2021-06,14
357,ANCASH,YUNGAY,QUILLO,022005,2021-07,11
358,ANCASH,YUNGAY,QUILLO,022005,2021-08,16
359,ANCASH,YUNGAY,QUILLO,022005,2021-09,1
360,ANCASH,YUNGAY,RANRAHIRCA,022006,2021-08,17
361,ANCASH,YUNGAY,RANRAHIRCA,022006,2021-09,1
362,ANCASH,YUNGAY,SHUPLUY,022007,2021-08,10
363,ANCASH,YUNGAY,SHUPLUY,022007,2021-09,4
364,ANCASH,YUNGAY,YANAMA,022008,2021-08,33
365,ANCASH,YUNGAY,YUNGAY,022001,2021-06,93
366,ANCASH,YUNGAY,YUNGAY,022001,2021-08,38
367,ANCASH,YUNGAY,YUNGAY,022001,2021-09,2
368,APURIMAC,ABANCAY,ABANCAY,030101,2021-06,878
369,APURIMAC,ABANCAY,ABANCAY,030101,2021-07,171
370,APURIMAC,ABANCAY,ABANCAY,030101,2021-08,827
371,APURIMAC,ABANCAY,ABANCAY,030101,2021-09,309
372,APURIMAC,ABANCAY,CHACOCHE,030102,2021-08,23
373,APURIMAC,ABANCAY,CHACOCHE,030102,2021-09,4
374,APURIMAC,ABANCAY,CIRCA,030103,2021-08,21
375,APURIMAC,ABANCAY,CURAHUASI,030104,2021-06,57
376,APURIMAC,ABANCAY,CURAHUASI,030104,2021-07,4
377,APURIMAC,ABANCAY,CURAHUASI,030104,2021-08,175
378,APURIMAC,ABANCAY,CURAHUASI,030104,2021-09,86
379,APURIMAC,ABANCAY,HUANIPACA,030105,2021-08,30
380,APURIMAC,ABANCAY,LAMBRAMA,030106,2021-06,30
381,APURIMAC,ABANCAY,LAMBRAMA,030106,2021-08,27
382,APURIMAC,ABANCAY,LAMBRAMA,030106,2021-09,25
383,APURIMAC,ABANCAY,PICHIRHUA,030107,2021-08,26
384,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,030108,2021-08,16
385,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,030108,2021-09,2
386,APURIMAC,ABANCAY,TAMBURCO,030109,2021-06,61
387,APURIMAC,ABANCAY,TAMBURCO,030109,2021-08,38
388,APURIMAC,ABANCAY,TAMBURCO,030109,2021-09,63
389,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,030201,2021-06,672
390,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,030201,2021-07,212
391,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,030201,2021-08,359
392,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,030201,2021-09,455
393,APURIMAC,ANDAHUAYLAS,ANDARAPA,030202,2021-06,26
394,APURIMAC,ANDAHUAYLAS,ANDARAPA,030202,2021-07,10
395,APURIMAC,ANDAHUAYLAS,ANDARAPA,030202,2021-08,35
396,APURIMAC,ANDAHUAYLAS,ANDARAPA,030202,2021-09,18
397,APURIMAC,ANDAHUAYLAS,CHIARA,030203,2021-07,7
398,APURIMAC,ANDAHUAYLAS,CHIARA,030203,2021-08,5
399,APURIMAC,ANDAHUAYLAS,HUANCARAMA,030204,2021-06,34
400,APURIMAC,ANDAHUAYLAS,HUANCARAMA,030204,2021-07,5
401,APURIMAC,ANDAHUAYLAS,HUANCARAMA,030204,2021-08,22
402,APURIMAC,ANDAHUAYLAS,HUANCARAMA,030204,2021-09,1
403,APURIMAC,ANDAHUAYLAS,HUANCARAY,030205,2021-06,27
404,APURIMAC,ANDAHUAYLAS,HUANCARAY,030205,2021-07,9
405,APURIMAC,ANDAHUAYLAS,HUANCARAY,030205,2021-08,18
406,APURIMAC,ANDAHUAYLAS,HUANCARAY,030205,2021-09,24
407,APURIMAC,ANDAHUAYLAS,HUAYANA,030206,2021-07,6
408,APURIMAC,ANDAHUAYLAS,HUAYANA,030206,2021-08,2
409,APURIMAC,ANDAHUAYLAS,JOSÉ MARÍA ARGUEDAS,,2021-06,30
410,APURIMAC,ANDAHUAYLAS,JOSÉ MARÍA ARGUEDAS,,2021-07,13
411,APURIMAC,ANDAHUAYLAS,JOSÉ MARÍA ARGUEDAS,,2021-08,8
412,APURIMAC,ANDAHUAYLAS,JOSÉ MARÍA ARGUEDAS,,2021-09,24
413,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,030219,2021-07,7
414,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,030219,2021-08,13
415,APURIMAC,ANDAHUAYLAS,KISHUARA,030207,2021-06,24
416,APURIMAC,ANDAHUAYLAS,KISHUARA,030207,2021-07,19
417,APURIMAC,ANDAHUAYLAS,KISHUARA,030207,2021-08,28
418,APURIMAC,ANDAHUAYLAS,KISHUARA,030207,2021-09,21
419,APURIMAC,ANDAHUAYLAS,PACOBAMBA,030208,2021-08,29
420,APURIMAC,ANDAHUAYLAS,PACOBAMBA,030208,2021-09,5
421,APURIMAC,ANDAHUAYLAS,PACUCHA,030209,2021-06,40
422,APURIMAC,ANDAHUAYLAS,PACUCHA,030209,2021-07,21
423,APURIMAC,ANDAHUAYLAS,PACUCHA,030209,2021-08,14
424,APURIMAC,ANDAHUAYLAS,PACUCHA,030209,2021-09,35
425,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,030210,2021-06,34
426,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,030210,2021-07,3
427,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,030210,2021-08,8
428,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,030210,2021-09,14
429,APURIMAC,ANDAHUAYLAS,POMACOCHA,030211,2021-07,3
430,APURIMAC,ANDAHUAYLAS,POMACOCHA,030211,2021-08,3
431,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,030212,2021-07,7
432,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,030212,2021-08,3
433,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,030213,2021-06,96
434,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,030213,2021-07,45
435,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,030213,2021-08,54
436,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,030213,2021-09,73
437,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,030214,2021-07,1
438,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,030214,2021-08,12
439,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,030215,2021-06,30
440,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,030215,2021-07,29
441,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,030215,2021-08,25
442,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,030215,2021-09,18
